ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.754203178203095216e+06,4.694477316504335962e+06,3.314060597814066801e+06,-5.505383528429888429e+00,-8.348098717965232396e+00,0.000000000000000000e+00
-2.754203726903735194e+06,4.694476480486609973e+06,3.314060597814066801e+06,-5.464521444649019344e+00,-8.374903305768425454e+00,0.000000000000000000e+00
-2.754204271512285806e+06,4.694475641797421500e+06,3.314060597814066801e+06,-5.423528857395522706e+00,-8.401507884481089761e+00,0.000000000000000000e+00
-2.754204812015741132e+06,4.694474800456797704e+06,3.314060597814066801e+06,-5.382406745652655644e+00,-8.427911818733790028e+00,0.000000000000000000e+00
-2.754205348401192576e+06,4.694473956484832801e+06,3.314060597814066801e+06,-5.341156091496967129e+00,-8.454114477948872164e+00,0.000000000000000000e+00
-2.754205880655830260e+06,4.694473109901682474e+06,3.314060597814066801e+06,-5.299777880074858949e+00,-8.480115236355524999e+00,0.000000000000000000e+00
-2.754206408766943496e+06,4.694472260727564804e+06,3.314060597814066801e+06,-5.258273099579044541e+00,-8.505913473004723002e+00,0.000000000000000000e+00
-2.754206932721919380e+06,4.694471408982760273e+06,3.314060597814066801e+06,-5.216642741224955415e+00,-8.531508571784060635e+00,0.000000000000000000e+00
-2.754207452508244663e+06,4.694470554687608965e+06,3.314060597814066801e+06,-5.174887799227068541e+00,-8.556899921432451706e+00,0.000000000000000000e+00
-2.754207968113506213e+06,4.694469697862513363e+06,3.314060597814066801e+06,-5.133009270775163557e+00,-8.582086915554754114e+00,0.000000000000000000e+00
-2.754208479525390547e+06,4.694468838527936488e+06,3.314060597814066801e+06,-5.091008156010505381e+00,-8.607068952636222292e+00,0.000000000000000000e+00
-2.754208986731683370e+06,4.694467976704401895e+06,3.314060597814066801e+06,-5.048885458001961091e+00,-8.631845436056893917e+00,0.000000000000000000e+00
-2.754209489720272366e+06,4.694467112412489951e+06,3.314060597814066801e+06,-5.006642182722041312e+00,-8.656415774105825633e+00,0.000000000000000000e+00
-2.754209988479144871e+06,4.694466245672841556e+06,3.314060597814066801e+06,-4.964279339022882098e+00,-8.680779379995232858e+00,0.000000000000000000e+00
-2.754210482996389735e+06,4.694465376506158151e+06,3.314060597814066801e+06,-4.921797938612143319e+00,-8.704935671874499903e+00,0.000000000000000000e+00
-2.754210973260196857e+06,4.694464504933195189e+06,3.314060597814066801e+06,-4.879198996028852875e+00,-8.728884072844072861e+00,0.000000000000000000e+00
-2.754211459258857649e+06,4.694463630974768661e+06,3.314060597814066801e+06,-4.836483528619178074e+00,-8.752624010969240587e+00,0.000000000000000000e+00
-2.754211940980765503e+06,4.694462754651749507e+06,3.314060597814066801e+06,-4.793652556512123297e+00,-8.776154919293794876e+00,0.000000000000000000e+00
-2.754212418414415792e+06,4.694461875985067338e+06,3.314060597814066801e+06,-4.750707102595175257e+00,-8.799476235853566308e+00,0.000000000000000000e+00
-2.754212891548406798e+06,4.694460994995704852e+06,3.314060597814066801e+06,-4.707648192489866545e+00,-8.822587403689848173e+00,0.000000000000000000e+00
-2.754213360371439252e+06,4.694460111704703420e+06,3.314060597814066801e+06,-4.664476854527288552e+00,-8.845487870862697832e+00,0.000000000000000000e+00
-2.754213824872316327e+06,4.694459226133156568e+06,3.314060597814066801e+06,-4.621194119723529781e+00,-8.868177090464113732e+00,0.000000000000000000e+00
-2.754214285039945040e+06,4.694458338302213699e+06,3.314060597814066801e+06,-4.577801021755051991e+00,-8.890654520631104063e+00,0.000000000000000000e+00
-2.754214740863335785e+06,4.694457448233077303e+06,3.314060597814066801e+06,-4.534298596934006831e+00,-8.912919624558622189e+00,0.000000000000000000e+00
-2.754215192331602797e+06,4.694456555947005749e+06,3.314060597814066801e+06,-4.490687884183483192e+00,-8.934971870512383063e+00,0.000000000000000000e+00
-2.754215639433963224e+06,4.694455661465307698e+06,3.314060597814066801e+06,-4.446969925012701275e+00,-8.956810731841574835e+00,0.000000000000000000e+00
-2.754216082159740385e+06,4.694454764809344895e+06,3.314060597814066801e+06,-4.403145763492132936e+00,-8.978435686991424802e+00,0.000000000000000000e+00
-2.754216520498360507e+06,4.694453866000530310e+06,3.314060597814066801e+06,-4.359216446228570518e+00,-8.999846219515655221e+00,0.000000000000000000e+00
-2.754216954439355992e+06,4.694452965060331859e+06,3.314060597814066801e+06,-4.315183022340133512e+00,-9.021041818088827213e+00,0.000000000000000000e+00
-2.754217383972362150e+06,4.694452062010263093e+06,3.314060597814066801e+06,-4.271046543431207709e+00,-9.042021976518539006e+00,0.000000000000000000e+00
-2.754217809087122325e+06,4.694451156871892512e+06,3.314060597814066801e+06,-4.226808063567338181e+00,-9.062786193757526476e+00,0.000000000000000000e+00
-2.754218229773482773e+06,4.694450249666835181e+06,3.314060597814066801e+06,-4.182468639250051190e+00,-9.083333973915619808e+00,0.000000000000000000e+00
-2.754218646021397784e+06,4.694449340416757390e+06,3.314060597814066801e+06,-4.138029329391621935e+00,-9.103664826271593569e+00,0.000000000000000000e+00
-2.754219057820925489e+06,4.694448429143374786e+06,3.314060597814066801e+06,-4.093491195289792550e+00,-9.123778265284883560e+00,0.000000000000000000e+00
-2.754219465162232053e+06,4.694447515868448652e+06,3.314060597814066801e+06,-4.048855300602419049e+00,-9.143673810607177543e+00,0.000000000000000000e+00
-2.754219868035588879e+06,4.694446600613791496e+06,3.314060597814066801e+06,-4.004122711322070316e+00,-9.163350987093895839e+00,0.000000000000000000e+00
-2.754220266431374475e+06,4.694445683401260525e+06,3.314060597814066801e+06,-3.959294495750573351e+00,-9.182809324815533358e+00,0.000000000000000000e+00
-2.754220660340075381e+06,4.694444764252760448e+06,3.314060597814066801e+06,-3.914371724473498571e+00,-9.202048359068880856e+00,0.000000000000000000e+00
-2.754221049752282910e+06,4.694443843190241605e+06,3.314060597814066801e+06,-3.869355470334590041e+00,-9.221067630388125380e+00,0.000000000000000000e+00
-2.754221434658698272e+06,4.694442920235702768e+06,3.314060597814066801e+06,-3.824246808410147747e+00,-9.239866684555826382e+00,0.000000000000000000e+00
-2.754221815050128382e+06,4.694441995411184616e+06,3.314060597814066801e+06,-3.779046815983348573e+00,-9.258445072613760374e+00,0.000000000000000000e+00
-2.754222190917489119e+06,4.694441068738773465e+06,3.314060597814066801e+06,-3.733756572518521555e+00,-9.276802350873637693e+00,0.000000000000000000e+00
-2.754222562251803931e+06,4.694440140240601264e+06,3.314060597814066801e+06,-3.688377159635368052e+00,-9.294938080927707347e+00,0.000000000000000000e+00
-2.754222929044204764e+06,4.694439209938841872e+06,3.314060597814066801e+06,-3.642909661083127304e+00,-9.312851829659221536e+00,0.000000000000000000e+00
-2.754223291285931598e+06,4.694438277855711989e+06,3.314060597814066801e+06,-3.597355162714699794e+00,-9.330543169252784708e+00,0.000000000000000000e+00
-2.754223648968333844e+06,4.694437344013472088e+06,3.314060597814066801e+06,-3.551714752460709779e+00,-9.348011677204562275e+00,0.000000000000000000e+00
-2.754224002082868945e+06,4.694436408434423618e+06,3.314060597814066801e+06,-3.505989520303526508e+00,-9.365256936332379212e+00,0.000000000000000000e+00
-2.754224350621103775e+06,4.694435471140910871e+06,3.314060597814066801e+06,-3.460180558251232608e+00,-9.382278534785678303e+00,0.000000000000000000e+00
-2.754224694574715104e+06,4.694434532155319117e+06,3.314060597814066801e+06,-3.414288960311543608e+00,-9.399076066055354062e+00,0.000000000000000000e+00
-2.754225033935488202e+06,4.694433591500070877e+06,3.314060597814066801e+06,-3.368315822465683063e+00,-9.415649128983472949e+00,0.000000000000000000e+00
-2.754225368695318233e+06,4.694432649197632447e+06,3.314060597814066801e+06,-3.322262242642206154e+00,-9.431997327772833728e+00,0.000000000000000000e+00
-2.754225698846211191e+06,4.694431705270507373e+06,3.314060597814066801e+06,-3.276129320690780222e+00,-9.448120271996439001e+00,0.000000000000000000e+00
-2.754226024380281568e+06,4.694430759741238318e+06,3.314060597814066801e+06,-3.229918158355918223e+00,-9.464017576606808646e+00,0.000000000000000000e+00
-2.754226345289756078e+06,4.694429812632406130e+06,3.314060597814066801e+06,-3.183629859250666883e+00,-9.479688861945177791e+00,0.000000000000000000e+00
-2.754226661566969939e+06,4.694428863966630772e+06,3.314060597814066801e+06,-3.137265528830249117e+00,-9.495133753750568673e+00,0.000000000000000000e+00
-2.754226973204369657e+06,4.694427913766567595e+06,3.314060597814066801e+06,-3.090826274365666038e+00,-9.510351883168716824e+00,0.000000000000000000e+00
-2.754227280194513500e+06,4.694426962054908276e+06,3.314060597814066801e+06,-3.044313204917250104e+00,-9.525342886760894245e+00,0.000000000000000000e+00
-2.754227582530069165e+06,4.694426008854383603e+06,3.314060597814066801e+06,-2.997727431308180979e+00,-9.540106406512579795e+00,0.000000000000000000e+00
-2.754227880209018942e+06,4.694425054189366288e+06,3.314060597814066801e+06,-2.951818475759197202e+00,-9.554410902099958136e+00,0.000000000000000000e+00
-2.754228173584145494e+06,4.694424098192690872e+06,3.314060597814066801e+06,-2.912741929414418340e+00,-9.566396105777299042e+00,0.000000000000000000e+00
-2.754228463248531334e+06,4.694423141065003350e+06,3.314060597814066801e+06,-2.877338820547633347e+00,-9.577104014876805849e+00,0.000000000000000000e+00
-2.754228749440331478e+06,4.694422182893199846e+06,3.314060597814066801e+06,-2.843195495398564532e+00,-9.587295727938363044e+00,0.000000000000000000e+00
-2.754229032240429427e+06,4.694421223714862019e+06,3.314060597814066801e+06,-2.809469520010690058e+00,-9.597232987488153455e+00,0.000000000000000000e+00
-2.754229311674831435e+06,4.694420263550602831e+06,3.314060597814066801e+06,-2.775867082065917035e+00,-9.607005878144487809e+00,0.000000000000000000e+00
-2.754229587750411592e+06,4.694419302415197715e+06,3.314060597814066801e+06,-2.742285889798879772e+00,-9.616645366166409303e+00,0.000000000000000000e+00
-2.754229860467394348e+06,4.694418340321417898e+06,3.314060597814066801e+06,-2.708690504747437000e+00,-9.626162046708488518e+00,0.000000000000000000e+00
-2.754230129823708907e+06,4.694417377281351015e+06,3.314060597814066801e+06,-2.675068823960438991e+00,-9.635559495279700570e+00,0.000000000000000000e+00
-2.754230395816511009e+06,4.694416413306857459e+06,3.314060597814066801e+06,-2.641416889867006290e+00,-9.644838869256718183e+00,0.000000000000000000e+00
-2.754230658442711458e+06,4.694415448409726843e+06,3.314060597814066801e+06,-2.607733588203431818e+00,-9.654000493730851673e+00,0.000000000000000000e+00
-2.754230917699163780e+06,4.694414482601730153e+06,3.314060597814066801e+06,-2.574018797368796019e+00,-9.663044407990268425e+00,0.000000000000000000e+00
-2.754231173582727555e+06,4.694413515894640237e+06,3.314060597814066801e+06,-2.540272742480244261e+00,-9.671970553812277771e+00,0.000000000000000000e+00
-2.754231426090291701e+06,4.694412548300239258e+06,3.314060597814066801e+06,-2.506495769914910632e+00,-9.680778840330903634e+00,0.000000000000000000e+00
-2.754231675218781456e+06,4.694411579830316827e+06,3.314060597814066801e+06,-2.472688268615795160e+00,-9.689469166381083909e+00,0.000000000000000000e+00
-2.754231920965162106e+06,4.694410610496673733e+06,3.314060597814066801e+06,-2.438850642622500953e+00,-9.698041428194647651e+00,0.000000000000000000e+00
-2.754232163326439448e+06,4.694409640311121941e+06,3.314060597814066801e+06,-2.404983301480745794e+00,-9.706495522051131530e+00,0.000000000000000000e+00
-2.754232402299660258e+06,4.694408669285481796e+06,3.314060597814066801e+06,-2.371086656891883582e+00,-9.714831345191184298e+00,0.000000000000000000e+00
-2.754232637881913688e+06,4.694407697431584820e+06,3.314060597814066801e+06,-2.337161121540257014e+00,-9.723048796131827487e+00,0.000000000000000000e+00
-2.754232870070328470e+06,4.694406724761272781e+06,3.314060597814066801e+06,-2.303207108680705772e+00,-9.731147774775724457e+00,0.000000000000000000e+00
-2.754233098862075713e+06,4.694405751286398619e+06,3.314060597814066801e+06,-2.269225031991290553e+00,-9.739128182449597659e+00,0.000000000000000000e+00
-2.754233324254367501e+06,4.694404777018822730e+06,3.314060597814066801e+06,-2.235215305518630569e+00,-9.746989921918210342e+00,0.000000000000000000e+00
-2.754233546244457830e+06,4.694403801970416680e+06,3.314060597814066801e+06,-2.201178343655529890e+00,-9.754732897389953195e+00,0.000000000000000000e+00
-2.754233764829641674e+06,4.694402826153060421e+06,3.314060597814066801e+06,-2.167114561129893868e+00,-9.762357014519530196e+00,0.000000000000000000e+00
-2.754233980007255450e+06,4.694401849578645080e+06,3.314060597814066801e+06,-2.133024372997556650e+00,-9.769862180409623065e+00,0.000000000000000000e+00
-2.754234191774677485e+06,4.694400872259069234e+06,3.314060597814066801e+06,-2.098908194636486702e+00,-9.777248303612202207e+00,0.000000000000000000e+00
-2.754234400129327085e+06,4.694399894206240773e+06,3.314060597814066801e+06,-2.064766441741478609e+00,-9.784515294129706220e+00,0.000000000000000000e+00
-2.754234605068666395e+06,4.694398915432077833e+06,3.314060597814066801e+06,-2.030599530318996315e+00,-9.791663063416150337e+00,0.000000000000000000e+00
-2.754234806590197142e+06,4.694397935948505998e+06,3.314060597814066801e+06,-1.996407876682061211e+00,-9.798691524378227768e+00,0.000000000000000000e+00
-2.754235004691464826e+06,4.694396955767460167e+06,3.314060597814066801e+06,-1.962191897445176858e+00,-9.805600591376357755e+00,0.000000000000000000e+00
-2.754235199383412022e+06,4.694395974903514609e+06,3.314060597814066801e+06,-1.929873493091649017e+00,-9.812012449067832875e+00,0.000000000000000000e+00
-2.754235391587141901e+06,4.694394993548570201e+06,3.314060597814066801e+06,-1.915235063480647870e+00,-9.814880266799701047e+00,0.000000000000000000e+00
-2.754235582837355323e+06,4.694394012007266283e+06,3.314060597814066801e+06,-1.910129955007281444e+00,-9.815875078411693266e+00,0.000000000000000000e+00
-2.754235773755052127e+06,4.694393030401220545e+06,3.314060597814066801e+06,-1.908349792181649018e+00,-9.816221323436026935e+00,0.000000000000000000e+00
-2.754235964556801599e+06,4.694392048772628419e+06,3.314060597814066801e+06,-1.907729073024170940e+00,-9.816341975702467693e+00,0.000000000000000000e+00
-2.754236155318122823e+06,4.694391067136179656e+06,3.314060597814066801e+06,-1.907512639842917412e+00,-9.816384035317657464e+00,0.000000000000000000e+00
-2.754236346065346617e+06,4.694390085496990941e+06,3.314060597814066801e+06,-1.907437174040853556e+00,-9.816398699476653888e+00,0.000000000000000000e+00
-2.754236536807655357e+06,4.694389103856846690e+06,3.314060597814066801e+06,-1.907410860716202583e+00,-9.816403812416325536e+00,0.000000000000000000e+00
-2.754236727548250463e+06,4.694388122216369957e+06,3.314060597814066801e+06,-1.907401685823983950e+00,-9.816405595171570297e+00,0.000000000000000000e+00
-2.754236918288247660e+06,4.694387140575777739e+06,3.314060597814066801e+06,-1.907398486736483934e+00,-9.816406216777872729e+00,0.000000000000000000e+00
-2.754237108951215632e+06,4.694386159225829877e+06,3.314060597814066801e+06,-1.898738955565192787e+00,-9.787527286226032075e+00,0.000000000000000000e+00
-2.754237296509466134e+06,4.694385184609586373e+06,3.314060597814066801e+06,-1.838496911952915536e+00,-9.697258844887020501e+00,0.000000000000000000e+00
-2.754237475906424224e+06,4.694384218630031683e+06,3.314060597814066801e+06,-1.731001475849736515e+00,-9.615432069886720612e+00,0.000000000000000000e+00
-2.754237642473522108e+06,4.694383260508780368e+06,3.314060597814066801e+06,-1.577496263014031674e+00,-9.540461495136218772e+00,0.000000000000000000e+00
-2.754237791662766598e+06,4.694382309655898251e+06,3.314060597814066801e+06,-1.379149388513096319e+00,-9.470102795860455558e+00,0.000000000000000000e+00
-2.754237919041525107e+06,4.694381365734415129e+06,3.314060597814066801e+06,-1.137108052323336338e+00,-9.401483142427132123e+00,0.000000000000000000e+00
-2.754238020293426700e+06,4.694380428721795790e+06,3.314060597814066801e+06,-8.525676996440956223e-01,-9.331132209840546921e+00,0.000000000000000000e+00
-2.754238091226798948e+06,4.694379498968194239e+06,3.314060597814066801e+06,-5.268545883792450368e-01,-9.255016166528500676e+00,0.000000000000000000e+00
-2.754238127791914158e+06,4.694378577251077630e+06,3.314060597814066801e+06,-1.615204332444276358e-01,-9.168577378723743010e+00,0.000000000000000000e+00
-2.754238126108185854e+06,4.694377664825510234e+06,3.314060597814066801e+06,2.415524829335192747e-01,-9.066782913359562102e+00,0.000000000000000000e+00
-2.754238082502276637e+06,4.694376763469069265e+06,3.314060597814066801e+06,6.800377468659194458e-01,-8.944185187194964470e+00,0.000000000000000000e+00
-2.754237993761198595e+06,4.694375875496327877e+06,3.314060597814066801e+06,1.141620354401024828e+00,-8.796226632279186219e+00,0.000000000000000000e+00
-2.754237859161501750e+06,4.694375003426752053e+06,3.314060597814066801e+06,1.591436328017828972e+00,-8.624397394245320925e+00,0.000000000000000000e+00
-2.754237680809289683e+06,4.694374149449142627e+06,3.314060597814066801e+06,2.012293283299855240e+00,-8.433242303052052691e+00,0.000000000000000000e+00
-2.754237461884632241e+06,4.694373315286626108e+06,3.314060597814066801e+06,2.399156487487970502e+00,-8.227329344844827475e+00,0.000000000000000000e+00
-2.754237205832300708e+06,4.694372502230853774e+06,3.314060597814066801e+06,2.751491734757698371e+00,-8.010630014771654928e+00,0.000000000000000000e+00
-2.754236916061988100e+06,4.694371711205234751e+06,3.314060597814066801e+06,3.070431984142286908e+00,-7.786484921372195167e+00,0.000000000000000000e+00
-2.754236595837658271e+06,4.694370942824518308e+06,3.314060597814066801e+06,3.357717532937874338e+00,-7.557687011844438807e+00,0.000000000000000000e+00
-2.754236248238206375e+06,4.694370197445606813e+06,3.314060597814066801e+06,3.615289420742897164e+00,-7.326566890724812708e+00,0.000000000000000000e+00
-2.754235876145916991e+06,4.694369475210528821e+06,3.314060597814066801e+06,3.845125669283334879e+00,-7.095062268043808906e+00,0.000000000000000000e+00
-2.754235482246426400e+06,4.694368776083123870e+06,3.314060597814066801e+06,4.049170058635499281e+00,-6.864773982896333671e+00,0.000000000000000000e+00
-2.754235069033870474e+06,4.694368099880555645e+06,3.314060597814066801e+06,4.229298078327872190e+00,-6.637012713913753359e+00,0.000000000000000000e+00
-2.754234638818599749e+06,4.694367446300485171e+06,3.314060597814066801e+06,4.387299287110493218e+00,-6.412839072152084263e+00,0.000000000000000000e+00
-2.754234193736242596e+06,4.694366814944458194e+06,3.314060597814066801e+06,4.524867953853247471e+00,-6.193098578271833965e+00,0.000000000000000000e+00
-2.754233735757470131e+06,4.694366205338004977e+06,3.314060597814066801e+06,4.643598521811973079e+00,-5.978452372330682607e+00,0.000000000000000000e+00
-2.754233266698062420e+06,4.694365616947831586e+06,3.314060597814066801e+06,4.744984215492066504e+00,-5.769404197552105984e+00,0.000000000000000000e+00
-2.754232788229010534e+06,4.694365049196471460e+06,3.314060597814066801e+06,4.830417830079324126e+00,-5.566324064124590798e+00,0.000000000000000000e+00
-2.754232301886463538e+06,4.694364501474700868e+06,3.314060597814066801e+06,4.901194071466806079e+00,-5.369468937783270057e+00,0.000000000000000000e+00
-2.754231809081392828e+06,4.694363973152017221e+06,3.314060597814066801e+06,4.958512990520293151e+00,-5.179000764900723475e+00,0.000000000000000000e+00
-2.754231311108871363e+06,4.694363463585413061e+06,3.314060597814066801e+06,5.003484166188251869e+00,-4.995002121991967137e+00,0.000000000000000000e+00
-2.754230809156915639e+06,4.694362972126688808e+06,3.314060597814066801e+06,5.037131371302417726e+00,-4.817489755904194482e+00,0.000000000000000000e+00
-2.754230304314846173e+06,4.694362498128497042e+06,3.314060597814066801e+06,5.060397515542101488e+00,-4.646426259470408660e+00,0.000000000000000000e+00
-2.754229797581144143e+06,4.694362040949293412e+06,3.314060597814066801e+06,5.074149707907571027e+00,-4.481730105856707169e+00,0.000000000000000000e+00
-2.754229289870805573e+06,4.694361599957349710e+06,3.314060597814066801e+06,5.079184319276826010e+00,-4.323284243583029429e+00,0.000000000000000000e+00
-2.754228782022188418e+06,4.694361174533967860e+06,3.314060597814066801e+06,5.076231956190956573e+00,-4.170943433678599099e+00,0.000000000000000000e+00
-2.754228274803372100e+06,4.694360764076007530e+06,3.314060597814066801e+06,5.065962281378609156e+00,-4.024540490993989472e+00,0.000000000000000000e+00
-2.754227768918041606e+06,4.694360367997837253e+06,3.314060597814066801e+06,5.048988635835429228e+00,-3.883891573564536071e+00,0.000000000000000000e+00
-2.754227265010918956e+06,4.694359985732791945e+06,3.314060597814066801e+06,5.025872432454830729e+00,-3.748800647232590322e+00,0.000000000000000000e+00
-2.754226763672769535e+06,4.694359616734217852e+06,3.314060597814066801e+06,4.997127303033596313e+00,-3.619063237534972721e+00,0.000000000000000000e+00
-2.754226265444999561e+06,4.694359260476171039e+06,3.314060597814066801e+06,4.963222989588619072e+00,-3.494469567133180909e+00,0.000000000000000000e+00
-2.754225770823884290e+06,4.694358916453826241e+06,3.314060597814066801e+06,4.924588977847109916e+00,-3.374807164752931854e+00,0.000000000000000000e+00
-2.754225280264434405e+06,4.694358584183645435e+06,3.314060597814066801e+06,4.881617875946352214e+00,-3.259863020625559216e+00,0.000000000000000000e+00
-2.754224794183943886e+06,4.694358263203348964e+06,3.314060597814066801e+06,4.834668545157095210e+00,-3.149425353690662899e+00,0.000000000000000000e+00
-2.754224312965232413e+06,4.694357953071727417e+06,3.314060597814066801e+06,4.784068992118021946e+00,-3.043285047223780015e+00,0.000000000000000000e+00
-2.754223836959607899e+06,4.694357653368317522e+06,3.314060597814066801e+06,4.730119033874586876e+00,-2.941236801989655092e+00,0.000000000000000000e+00
-2.754223366489575710e+06,4.694357363692983054e+06,3.314060597814066801e+06,4.673092748145715625e+00,-2.843080049388149622e+00,0.000000000000000000e+00
-2.754222901851305738e+06,4.694357083665400743e+06,3.314060597814066801e+06,4.613240721851433968e+00,-2.748619661257749591e+00,0.000000000000000000e+00
-2.754222443316892255e+06,4.694356812924497761e+06,3.314060597814066801e+06,4.550792111147937469e+00,-2.657666487939128963e+00,0.000000000000000000e+00
-2.754221991136406548e+06,4.694356551127832383e+06,3.314060597814066801e+06,4.485956526133183964e+00,-2.570037751793561309e+00,0.000000000000000000e+00
-2.754221545539775863e+06,4.694356297950941138e+06,3.314060597814066801e+06,4.418925753085110486e+00,-2.485557319540670385e+00,0.000000000000000000e+00
-2.754221106476065703e+06,4.694356052941299975e+06,3.314060597814066801e+06,4.376132119354341654e+00,-2.418567277119933134e+00,0.000000000000000000e+00
-2.754220668086071964e+06,4.694355812497609295e+06,3.314060597814066801e+06,4.393188874478902939e+00,-2.387444557085011354e+00,0.000000000000000000e+00
-2.754220228039606009e+06,4.694355575098856352e+06,3.314060597814066801e+06,4.409166531044175663e+00,-2.357806290075570299e+00,0.000000000000000000e+00
-2.754219786441150121e+06,4.694355340599481016e+06,3.314060597814066801e+06,4.424140185480340826e+00,-2.329588723190862520e+00,0.000000000000000000e+00
-2.754219343387936708e+06,4.694355108860212378e+06,3.314060597814066801e+06,4.438179213610785823e+00,-2.302729959824468153e+00,0.000000000000000000e+00
-2.754218898970501497e+06,4.694354879747886211e+06,3.314060597814066801e+06,4.451347734188451533e+00,-2.277170030835509174e+00,0.000000000000000000e+00
-2.754218453273189720e+06,4.694354653135245666e+06,3.314060597814066801e+06,4.463705034330910593e+00,-2.252850941915362615e+00,0.000000000000000000e+00
-2.754218006374619901e+06,4.694354428900741041e+06,3.314060597814066801e+06,4.475305959804379619e+00,-2.229716700870191914e+00,0.000000000000000000e+00
-2.754217558348113205e+06,4.694354206928335130e+06,3.314060597814066801e+06,4.486201272927897499e+00,-2.207713328034273115e+00,0.000000000000000000e+00
-2.754217109262085054e+06,4.694353987107295543e+06,3.314060597814066801e+06,4.496437980689935721e+00,-2.186788852589354182e+00,0.000000000000000000e+00
-2.754216659180409275e+06,4.694353769331998192e+06,3.314060597814066801e+06,4.506059635493568472e+00,-2.166893297182770795e+00,0.000000000000000000e+00
-2.754216208162749652e+06,4.694353553501727059e+06,3.314060597814066801e+06,4.515106610775253770e+00,-2.147978652904551922e+00,0.000000000000000000e+00
-2.754215756264865398e+06,4.694353339520480484e+06,3.314060597814066801e+06,4.523616353577780025e+00,-2.129998846394927536e+00,0.000000000000000000e+00
-2.754215303538894281e+06,4.694353127296777442e+06,3.314060597814066801e+06,4.531623616001047239e+00,-2.112909700602855434e+00,0.000000000000000000e+00
-2.754214850033613387e+06,4.694352916743473150e+06,3.314060597814066801e+06,4.539160667305742969e+00,-2.096668890498577298e+00,0.000000000000000000e+00
-2.754214395794675685e+06,4.694352707777570933e+06,3.314060597814066801e+06,4.546257488305003314e+00,-2.081235894854480240e+00,0.000000000000000000e+00
-2.754213940864834003e+06,4.694352500320048071e+06,3.314060597814066801e+06,4.552941949547912870e+00,-2.066571945044958447e+00,0.000000000000000000e+00
-2.754213485284141731e+06,4.694352294295682572e+06,3.314060597814066801e+06,4.559239974676161822e+00,-2.052639971674274477e+00,0.000000000000000000e+00
-2.754213029090143275e+06,4.694352089632883668e+06,3.314060597814066801e+06,4.565175690221185967e+00,-2.039404549718758730e+00,0.000000000000000000e+00
-2.754212572318044957e+06,4.694351886263532564e+06,3.314060597814066801e+06,4.570771563003303228e+00,-2.026831842763576308e+00,0.000000000000000000e+00
-2.754212115000876598e+06,4.694351684122823179e+06,3.314060597814066801e+06,4.576048526196502486e+00,-2.014889546822573152e+00,0.000000000000000000e+00
-2.754211657169640530e+06,4.694351483149114065e+06,3.314060597814066801e+06,4.581026095032147083e+00,-2.003546834150520706e+00,0.000000000000000000e+00
-2.754211198853445705e+06,4.694351283283781260e+06,3.314060597814066801e+06,4.585722473031593971e+00,-1.992774297388707483e+00,0.000000000000000000e+00
-2.754210740079638083e+06,4.694351084471079521e+06,3.314060597814066801e+06,4.590154649581092983e+00,-1.982543894325956790e+00,0.000000000000000000e+00
-2.754210280873914249e+06,4.694350886658010073e+06,3.314060597814066801e+06,4.594338489591975438e+00,-1.972828893506423764e+00,0.000000000000000000e+00
-2.754209821260432713e+06,4.694350689794189297e+06,3.314060597814066801e+06,4.598288815924591155e+00,-1.963603820871937744e+00,0.000000000000000000e+00
-2.754209361261913553e+06,4.694350493831725791e+06,3.314060597814066801e+06,4.602019485195284254e+00,-1.954844407589255484e+00,0.000000000000000000e+00
-2.754208900899732485e+06,4.694350298725102097e+06,3.314060597814066801e+06,4.605543457531574347e+00,-1.946527539180518573e+00,0.000000000000000000e+00
-2.754208440194006078e+06,4.694350104431064799e+06,3.314060597814066801e+06,4.608872860791199955e+00,-1.938631206047812361e+00,0.000000000000000000e+00
-2.754207979163675103e+06,4.694349910908510908e+06,3.314060597814066801e+06,4.612019049715409658e+00,-1.931134455459335264e+00,0.000000000000000000e+00
-2.754207517826575786e+06,4.694349718118387274e+06,3.314060597814066801e+06,4.614992660445602191e+00,-1.924017345044808813e+00,0.000000000000000000e+00
-2.754207056199512910e+06,4.694349526023592800e+06,3.314060597814066801e+06,4.617803660794683296e+00,-1.917260897830879829e+00,0.000000000000000000e+00
-2.754206594298321288e+06,4.694349334588880651e+06,3.314060597814066801e+06,4.620461396630124895e+00,-1.910847058833031520e+00,0.000000000000000000e+00
-2.754206132137928158e+06,4.694349143780768849e+06,3.314060597814066801e+06,4.622974634694344331e+00,-1.904758653208524555e+00,0.000000000000000000e+00
-2.754205669732409529e+06,4.694348953567457385e+06,3.314060597814066801e+06,4.625351602159438968e+00,-1.898979345964870280e+00,0.000000000000000000e+00
-2.754205207095040474e+06,4.694348763918740675e+06,3.314060597814066801e+06,4.627600023187279810e+00,-1.893493603209986720e+00,0.000000000000000000e+00
-2.754204744238345418e+06,4.694348574805933982e+06,3.314060597814066801e+06,4.629727152742212581e+00,-1.888286654923329699e+00,0.000000000000000000e+00
-2.754204281174143311e+06,4.694348386201795191e+06,3.314060597814066801e+06,4.631739807882049753e+00,-1.883344459221628187e+00,0.000000000000000000e+00
